Gesamt","Schacht-zuordnung
HZG",Kommentar HZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Typ,Kühlleistung,Anzahl,Gesamt,Typ,Kühlleistung,Anzahl,Gesamt,,Typ,Kühlleistung,Anzahl,Gesamt,,,Typ,Anzahl,Leistung,GLZ,Gesamt,Typ,Anzahl,Leistung,GLZ,Gesamt,,Typ,Anzahl,Leistung,GLZ,Gesamt,,,,,,,,,,,,,,Typ,Heizleistung,Anzahl,Gesamt,Typ,Heizleistung,Anzahl,Gesamt,,Typ,Heizleistung,Anzahl,Gesamt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,m²,m³,,,W/m²,W/Pers.,W,W,W,kW,,W oder W/m²,St oder m²,kW,,W oder W/m²,St oder m²,kW,,,W oder W/m²,St oder m²,kW,,kW,,Stück,W,,kW,,Stück,W,,kW,,,Stück,W,,kW,,kW,kW,,,,,,,W/m²,W,W,kW,,W oder W/m²,St oder m²,kW,,W oder W/m²,St oder m²,kW,,,W oder W/m²,St oder m²,kW,,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866912_00,"3,250.000","5,317.000",,,,OG3_OKRFB,,,Mo3 05,Putzraum,10,Putzmittel/ Lager,2.000,4.750,0,,0,0,0,0,0,0.00,,,0,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.00 ,,,,,,,15,0,0 ,0.03 ,,,,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866910_00,"3,250.000","5,535.000",,,,OG3_OKRFB,,,Mo3 06,WC Herren,8,WCs,2.000,5.300,0,,0,0,0,0,0,0.00,,,0,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.00 ,,,,,,,30,0,0 ,0.06 ,HK,,,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866911_00,"3,250.000","7,150.000",,,,OG3_OKRFB,,,MO3 06.1,WC Herren,8,WCs,3.000,9.580,0,,0,0,0,0,0,0.00,,,0,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.00 ,,,,,,,30,0,0 ,0.09 ,HK,150 ,1 ,0.15 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.15 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866925_00,"3,250.000","34,381.000",,,,OG3_OKRFB,,,Mw3 01/02,Treppe/Flur,17,Treppenhäuser/Magistrale,41.000,122.900,0,,0,0,0,0,0,0.00,,,0,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.00 ,,,,,,,25,0,0 ,1.03 ,HK,"1,030 ",1 ,1.03 ,,,0 ,0.00 ,,,,0 ,0.00 ,,1.03 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866924_00,"3,250.000","7,061.000",,,,OG3_OKRFB,,,Mw3 03,Installationsschacht,18,Schächte,3.000,9.280,0,,0,0,0,0,0,0.00,,,0,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.00 ,,,,,,,0,0,0 ,0.00 ,,,0 ,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866923_00,"3,250.000","6,840.000",,,,OG3_OKRFB,,,Mw3 04,ELT,14,ELT-Schacht,3.000,8.750,0,,0,0,0,0,0,0.00,,,0,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.00 ,,,,,,,0,0,0 ,0.00 ,,,0 ,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866963_00,"3,250.000","72,050.000",,,,OG4_OKRFB,,,D4 01/04/10,Social-Area/Flex-Work/Co-Work,1,Flex-/ Co-Work/,176.000,527.690,0,,50,0,0,0,0,8.80,H-K-Segel,"8,800",1,8.80 ,,,0 ,0.00 ,,,,0 ,0.00 ,,8.80,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,8.80 ,,,,,,,40,0,0 ,7.04 ,H-K-Segel,"7,040 ",1 ,7.04 ,,,0 ,0.00 ,,,,0 ,0.00 ,,7.04 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001872430_00,"3,250.000","62,660.000",,,,OG4_OKRFB,,,D4 07,Flur,6,"Verkehrsflächen, Flure",67.000,202.310,0,,0,0,0,0,0,0.00,,,0,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.00 ,,,,,,,0,0,0 ,0.00 ,,,0 ,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866965_00,"3,250.000","12,540.000",,,,OG4_OKRFB,,,D4 14,Wiss.Mitarbeiter,2,Einzel-/Zweierbüros,9.000,25.990,0,,50,0,0,0,0,0.45,H-K-Segel,450,1,0.45 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.45,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.45 ,,,,,,,40,0,0 ,0.36 ,H-K-Segel,360 ,1 ,0.36 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.36 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866966_00,"3,250.000","12,630.000",,,,OG4_OKRFB,,,D4 15,Wiss.Mitarbeiter,2,Einzel-/Zweierbüros,9.000,26.550,0,,50,0,0,0,0,0.45,H-K-Segel,450,1,0.45 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.45,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.45 ,,,,,,,40,0,0 ,0.36 ,H-K-Segel,360 ,1 ,0.36 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.36 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866967_00,"3,250.000","12,530.000",,,,OG4_OKRFB,,,D4 16,Wiss.Mitarbeiter,2,Einzel-/Zweierbüros,9.000,26.240,0,,50,0,0,0,0,0.45,H-K-Segel,450,1,0.45 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.45,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.45 ,,,,,,,40,0,0 ,0.36 ,H-K-Segel,360 ,1 ,0.36 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.36 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866968_00,"3,250.000","12,630.000",,,,OG4_OKRFB,,,D4 17,Wiss.Mitarbeiter,2,Einzel-/Zweierbüros,9.000,26.550,0,,50,0,0,0,0,0.45,H-K-Segel,450,1,0.45 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.45,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.45 ,,,,,,,40,0,0 ,0.36 ,H-K-Segel,360 ,1 ,0.36 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.36 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866969_00,"3,250.000","12,530.000",,,,OG4_OKRFB,,,D4 18,Wiss.Mitarbeiter,2,Einzel-/Zweierbüros,9.000,26.240,0,,50,0,0,0,0,0.45,H-K-Segel,450,1,0.45 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.45,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.45 ,,,,,,,40,0,0 ,0.36 ,H-K-Segel,360 ,1 ,0.36 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.36 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866970_00,"3,250.000","12,630.000",,,,OG4_OKRFB,,,D4 19,Wiss.Mitarbeiter,2,Einzel-/Zweierbüros,9.000,26.550,0,,50,0,0,0,0,0.45,H-K-Segel,450,1,0.45 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.45,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.45 ,,,,,,,40,0,0 ,0.36 ,H-K-Segel,360 ,1 ,0.36 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.36 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866971_00,"3,250.000","12,630.000",,,,OG4_OKRFB,,,D4 20,Wiss.Mitarbeiter,2,Einzel-/Zweierbüros,9.000,26.550,0,,50,0,0,0,0,0.45,H-K-Segel,450,1,0.45 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.45,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.45 ,,,,,,,40,0,0 ,0.36 ,H-K-Segel,360 ,1 ,0.36 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.36 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866972_00,"3,250.000","17,030.000",,,,OG4_OKRFB,,,D4 21,Allg. & Gruppenleitung,2,Einzel-/Zweierbüros,18.000,54.350,0,,50,0,0,0,0,0.90,H-K-Segel,900,1,0.90 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.90,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.90 ,,,,,,,40,0,0 ,0.72 ,H-K-Segel,720 ,1 ,0.72 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866973_00,"3,250.000","12,630.000",,,,OG4_OKRFB,,,D4 23,Wiss.Mitarbeiter,2,Einzel-/Zweierbüros,9.000,26.550,0,,50,0,0,0,0,0.45,H-K-Segel,450,1,0.45 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.45,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.45 ,,,,,,,40,0,0 ,0.36 ,H-K-Segel,360 ,1 ,0.36 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.36 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866974_00,"3,250.000","12,530.000",,,,OG4_OKRFB,,,D4 24,Techniker,2,Einzel-/Zweierbüros,9.000,25.920,0,,50,0,0,0,0,0.45,H-K-Segel,450,1,0.45 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.45,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.45 ,,,,,,,40,0,0 ,0.36 ,H-K-Segel,360 ,1 ,0.36 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.36 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866976_00,"3,250.000","11,748.000",,,,OG4_OKRFB,,,D4 25,Installationsschacht,18,Schächte,8.000,23.240,0,,0,0,0,0,0,0.00,,,0,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.00 ,,,,,,,0,0,0 ,0.00 ,,,0 ,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866977_00,"3,250.000","11,748.000",,,,OG4_OKRFB,,,D4 26,Etagenverteiler,13,Etagenverteiler,8.000,23.240,0,,0,0,"3,500",0,0,3.50,ULK,"3,500",1,3.50 ,,,0 ,0.00 ,,,,0 ,0.00 ,,3.50,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,3.50 ,,,,,,,0,0,0 ,0.00 ,,,0 ,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866975_00,"3,250.000","41,045.000",,,,OG4_OKRFB,,,Mo4 01,Flur,17,Treppenhäuser/Magistrale,57.000,172.350,0,,0,0,0,0,0,0.00,,,0,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.00 ,,,,,,,25,0,0 ,1.43 ,HK,"1,430 ",1 ,1.43 ,,,0 ,0.00 ,,,,0 ,0.00 ,,1.43 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866959_00,"3,250.000","12,355.000",,,,OG4_OKRFB,,,Mo4 02,Putzmittel / Lager,10,Putzmittel/ Lager,10.000,28.520,0,,0,0,0,0,0,0.00,,,0,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.00 ,,,,,,,15,0,0 ,0.15 ,,,,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866960_00,"3,250.000","11,815.000",,,,OG4_OKRFB,,,MO4 03,Aufzug,19,Aufzüge,9.000,26.170,0,,0,0,0,0,0,0.00,,,0,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.00 ,,,,,,,0,0,0 ,0.00 ,,,0 ,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866962_00,"3,250.000","7,328.000",,,,OG4_OKRFB,,,Mo4 04,WC Frauen,8,WCs,3.000,10.050,0,,0,0,0,0,0,0.00,,,0,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.00 ,,,,,,,30,0,0 ,0.09 ,,,0 ,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866961_00,"3,250.000","5,317.000",,,,OG4_OKRFB,,,MO4 05,Putzraum,10,Putzmittel/ Lager,2.000,4.750,0,,0,0,0,0,0,0.00,,,0,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.00 ,,,,,,,15,0,0 ,0.03 ,,,,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866979_00,"3,250.000","5,533.000",,,,OG4_OKRFB,,,Mo4 06,WC Herren,8,WCs,2.000,5.300,0,,0,0,0,0,0,0.00,,,0,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.00 ,,,,,,,30,0,0 ,0.06 ,HK,,,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866978_00,"3,250.000","7,148.000",,,,OG4_OKRFB,,,MO4 06.1,WC Herren,8,WCs,3.000,9.580,0,,0,0,0,0,0,0.00,,,0,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.00 ,,,,,,,30,0,0 ,0.09 ,HK,150 ,1 ,0.15 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.15 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866981_00,"3,250.000","34,382.000",,,,OG4_OKRFB,,,Mw4 01/02,Treppe/Flur,17,Treppenhäuser/Magistrale,41.000,122.920,0,,0,0,0,0,0,0.00,,,0,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.00 ,,,,,,,25,0,0 ,1.03 ,HK,"1,030 ",1 ,1.03 ,,,0 ,0.00 ,,,,0 ,0.00 ,,1.03 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r000001866964_00,"3,250.000","7,060.000",,,,OG4_OKRFB,,,Mw4 03,Installationsschacht,18,Schächte,3.000,9.280,0,,0,0,0,0,0,0.00,,,0,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00,,,0 ,0.00,0.00 ,,,0 ,0.00 ,0.00 ,,,,0 ,0.00 ,0.00 ,,0.00 ,0.00 ,,,,,,,0,0,0 ,0.00 ,,,0 ,0.00 ,,,0 ,0.00 ,,,,0 ,0.00 ,,0.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
